2065,-6080,1772,13816,56,6740,-4475,0
2068,-5812,1880,14192,-133,6525,-3548,0
2072,-5412,2064,14676,-411,6431,-2716,0
2075,-5024,2060,15052,-783,6472,-1924,0
2079,-4656,2108,15052,-1127,6523,-1219,0
2082,-4252,2164,15272,-1556,6658,-387,0
2086,-4016,2288,15320,-1962,6814,671,0
2089,-4092,2280,15144,-2336,6962,1861,0
2094,-3848,2388,15036,-2784,7112,3249,0
2097,-3912,2388,15048,-3151,7199,4649,0
2101,-3772,2276,14620,-3629,7296,6261,0
2104,-3840,2600,14472,-4080,7319,7972,0
2108,-3608,3372,13564,-4694,7357,10258,0
2111,-3876,3960,13228,-5403,7307,12822,0
2115,-3952,3728,12644,-6135,7210,15538,0
2119,-4100,3952,12272,-6765,6963,18444,0
2122,-4204,3752,11844,-7345,6614,21540,0
2126,-4644,3488,11552,-7927,6201,24953,0
2129,-4840,3352,11044,-8355,5791,28265,0
2134,-5180,2880,11144,-8691,5368,31629,0
2137,-5236,2736,11064,-8997,4871,32767,0
2141,-5328,2496,11176,-9234,4293,32767,0
2144,-5296,2464,11272,-9379,3690,32767,0
2148,-5344,2444,11516,-9552,3019,32767,0
2152,-5464,2140,12112,-9705,2396,32767,0
2155,-5320,1348,13492,-9540,1672,32767,0
2159,-5180,1416,14772,-9546,990,32767,0
2162,-5332,1876,16336,-9423,194,32767,0
2166,-4964,1468,17348,-9291,-691,32767,0
2169,-4944,2252,18288,-9233,-1359,32767,0
2173,-4528,1876,18784,-9196,-2159,32767,0
2177,-4048,3096,18812,-9344,-2867,32767,0
2181,-2924,3116,18600,-9465,-3422,32767,0
2185,-2368,3036,18096,-9523,-4048,32433,0
2188,-1340,3428,17644,-9471,-4523,26557,0
2192,-1352,2980,16864,-9217,-5068,20989,0
2195,-1396,2964,15736,-8798,-5517,15821,0
2199,-1292,2356,14712,-8170,-6084,10790,0
2203,-1412,2188,13748,-7415,-6662,6273,0
2206,-1476,1780,12748,-6495,-7232,2076,0
2210,-1784,1472,11744,-5552,-7846,-1589,0
2213,-1976,1432,11460,-4489,-8465,-4912,0
2217,-2144,1540,10632,-3510,-9152,-7634,0
2221,-2364,1632,10584,-2595,-9833,-10031,0
2225,-2868,1660,10748,-1691,-10624,-12129,0
2229,-3064,2248,11196,-920,-11468,-13955,0
2232,-3340,2104,12088,-189,-12341,-15725,0
2236,-3492,2576,12704,489,-13274,-17460,0
2239,-3568,2888,14012,1071,-14032,-19453,0
2243,-3580,3292,14944,1655,-14959,-21683,0
2247,-3920,3232,16344,2128,-15753,-23678,0
2250,-4124,3432,17052,2560,-16491,-25394,0
2254,-4672,3768,18212,2811,-17136,-26563,0
2257,-4596,4224,19188,2929,-17618,-27329,0
2262,-4844,3904,19524,2971,-17984,-27697,0
2266,-4664,4448,19892,2889,-18219,-27690,0
2269,-4792,4724,19364,2637,-18321,-27060,0
2273,-4508,4252,18444,2379,-18308,-26061,0
2277,-4476,4544,17724,2057,-18128,-24767,0
2280,-4312,4252,16460,1722,-17910,-23219,0
2284,-4280,5148,15696,1062,-17630,-20716,0
2287,-4200,4568,14884,500,-17423,-18139,0
2291,-4432,4252,14036,-18,-17147,-15336,0
2294,-4168,4032,13336,-426,-16977,-12682,0
2298,-4304,3596,12952,-817,-16751,-9840,0
2302,-4076,3524,12680,-1081,-16584,-7055,0
2306,-4212,3256,12480,-1335,-16407,-4304,0
2310,-4044,3188,12856,-1572,-16257,-1773,0
2313,-3876,3308,13156,-1798,-16165,307,0
2317,-4012,3172,13564,-2073,-16097,2354,0
2321,-3972,3248,14344,-2328,-15987,4249,0
2324,-4204,3244,14836,-2570,-15902,6184,0
2328,-4256,3248,15592,-2847,-15889,8240,0
2331,-4324,3080,16240,-3122,-15832,10174,0
2335,-4276,3020,16472,-3394,-15752,12091,0
2339,-4072,2752,17104,-3625,-15715,13750,0
2342,-3984,2780,17308,-3853,-15637,15146,0
2347,-3840,2528,17352,-4045,-15486,16459,0
2350,-3740,2508,17424,-4261,-15356,17652,0
2354,-3256,2356,17076,-4502,-15122,18663,0
2358,-3192,2452,16940,-4691,-14870,19193,0
2361,-2840,2100,16908,-4795,-14623,19340,0
2365,-1952,1636,17148,-4711,-14470,17918,0
2369,-2024,1844,16752,-4711,-14231,15908,0
2372,-1504,2276,16996,-4650,-14154,13413,0
2376,-1900,1948,16440,-4747,-13983,10768,0
2379,-1536,2280,16540,-4749,-13949,8088,0
2383,-2008,2208,16052,-4770,-13943,5550,0
2387,-2168,2256,16048,-4716,-14017,3123,0
2391,-2496,2248,15944,-4585,-14200,859,0
2395,-2808,2088,16076,-4398,-14412,-953,0
2398,-3052,2000,15856,-4165,-14669,-2446,0
2402,-3232,1704,15620,-3863,-14925,-3590,0
2405,-3420,1660,15624,-3525,-15143,-4426,0
2409,-3504,1708,15572,-3113,-15399,-5011,0
2413,-3432,1588,15456,-2653,-15545,-5392,0
2416,-3348,1640,15760,-2184,-15647,-5655,0
2420,-3192,1748,15656,-1723,-15615,-5801,0
2423,-3232,2160,15608,-1396,-15574,-5703,0
2427,-2956,2400,15852,-1133,-15394,-5525,0
2432,-3132,2736,16072,-1065,-15140,-5116,0
2435,-2800,2976,16192,-869,-14800,-4618,0
2439,-2756,3396,16248,-854,-14360,-3988,0
2442,-2632,3812,16180,-757,-13855,-3405,0
2446,-2456,3708,16432,-795,-13247,-2855,0
2449,-2376,3960,16216,-924,-12923,-2321,0
2453,-2132,3908,15824,-1010,-12280,-1942,0
2457,-2164,3940,15628,-1133,-11644,-1534,0
2460,-1860,4116,15344,-1288,-11055,-1129,0
2464,-1796,3816,14904,-1427,-10502,-762,0
2467,-1848,4020,14688,-1557,-9924,-397,0
2471,-1724,4004,14492,-1712,-9446,6,0
2475,-1692,3896,14444,-1809,-9043,403,0
2479,-1856,3828,14352,-1830,-8671,949,0
2482,-2268,3612,13980,-1808,-8315,1632,0
2486,-2188,3944,14236,-1735,-8078,2439,0
2489,-2264,3876,14424,-1603,-7878,3438,0
2493,-2320,3876,14508,-1472,-7702,4379,0
2496,-2304,3836,14604,-1330,-7566,5156,0
2500,-1920,3868,14796,-1226,-7372,5855,0
2503,-1764,4272,14764,-1133,-7216,6286,0
2507,-1584,3888,14752,-990,-6995,6610,0
2510,-1396,4052,14832,-890,-6750,6729,0
2514,-1012,4004,14980,-808,-6433,6695,0
2518,-624,4084,15252,-768,-6094,6492,0
2522,-560,3964,15088,-644,-5660,6143,0
2525,-448,3984,15252,-566,-5216,5749,0
2529,-488,3924,15248,-480,-4749,5324,0
2532,-392,3792,15320,-328,-4307,4911,0
2536,-324,3824,15500,-158,-3806,4547,0
2539,-468,3580,15384,32,-3348,4132,0
2542,-436,3420,15104,261,-2897,3751,0
2546,-488,3344,15296,493,-2487,3366,0
2549,-460,3240,15128,747,-2108,2968,0
2553,-696,3148,14944,1069,-1803,2557,0
2556,-820,3124,14828,1347,-1502,2137,0
2561,-848,2912,14808,1624,-1254,1818,0
2564,-820,2864,14912,1997,-1015,1424,0
2568,-920,2484,14660,2404,-832,936,0
2571,-972,2560,14668,2708,-681,431,0
2574,-1064,2424,14748,3051,-525,-80,0
2578,-1228,2608,14736,3299,-383,-549,0
2581,-1268,2720,14896,3538,-255,-901,0
2585,-1436,2752,14736,3659,-97,-1254,0
2588,-1388,2944,14776,3720,52,-1473,0
2591,-1392,3136,14860,3688,222,-1625,0
2595,-1404,3212,14820,3578,459,-1763,0
2598,-1372,3220,14860,3428,712,-1837,0
2603,-1336,3076,14700,3282,1024,-1950,0
2606,-1336,3016,14888,3091,1406,-2034,0
2610,-1108,2924,14788,2955,1810,-2160,0
2613,-1008,2772,14968,2862,2219,-2298,0
2617,-1028,2616,14876,2776,2768,-2428,0
2620,-1012,2532,14932,2664,3264,-2502,0
2624,-928,2448,14948,2626,3812,-2604,0
2627,-1044,2284,15020,2557,4323,-2662,0
2631,-1128,2244,14988,2497,4856,-2656,0
2634,-1196,2168,14776,2454,5322,-2611,0
2638,-1344,2152,14640,2426,5823,-2440,0
2641,-1464,1948,14816,2423,6255,-2304,0
2646,-1564,1964,14860,2394,6600,-2018,0
2649,-1708,2096,14788,2362,6914,-1691,0
2653,-1824,2120,14868,2356,7198,-1369,0
2656,-1896,2044,14960,2281,7430,-1051,0
2660,-1848,2152,15152,2173,7642,-727,0
2663,-1868,2288,15160,2084,7802,-517,0
2667,-1800,2220,15040,1965,7955,-407,0
2670,-1928,2364,15152,1796,8112,-346,0
2674,-1820,2332,15080,1618,8235,-368,0
2677,-1696,2348,15136,1397,8401,-496,0
2681,-1532,2392,15180,1195,8581,-639,0
2684,-1344,2264,15296,958,8783,-860,0
2688,-1340,2404,15308,782,8990,-1081,0
2692,-1140,2400,15372,527,9235,-1341,0
2695,-1168,2284,15456,379,9504,-1542,0
2699,-1112,2316,15504,207,9795,-1771,0
2702,-1140,2164,15548,99,10126,-1868,0
2706,-1044,2156,15744,-1,10418,-1985,0
2709,-1048,2160,15692,-63,10720,-2123,0
2713,-1100,2056,15824,-21,11056,-2257,0
2716,-1240,1956,15720,-66,11365,-2313,0
2720,-1092,2136,15608,-47,11696,-2323,0
2723,-1300,2040,15916,-67,12004,-2274,0
2727,-1484,2080,15788,-132,12251,-2155,0
2731,-1516,2288,15756,-191,12472,-2002,0
2735,-1688,2320,15828,-307,12671,-1728,0
2738,-1704,2484,15704,-453,12823,-1397,0
2742,-1948,2336,15652,-608,12938,-1022,0
2745,-1900,2444,15592,-769,13025,-590,0
2749,-1984,2740,15660,-1014,13075,-237,0
2752,-1956,2672,15748,-1201,13120,71,0
2756,-2072,2600,15572,-1355,13112,374,0
2759,-2012,2588,15844,-1554,13139,553,0
2763,-2204,2788,15644,-1752,13149,802,0
2766,-2028,2716,15720,-1917,13143,946,0
2770,-1972,2748,15756,-2094,13164,1109,0
2774,-2000,2840,15792,-2253,13199,1224,0
2778,-2104,2684,15792,-2372,13251,1296,0
2782,-1952,2560,15740,-2470,13278,1324,0
2785,-2060,2540,15888,-2560,13385,1346,0
2789,-2076,2652,16060,-2598,13411,1340,0
2792,-1996,2728,16024,-2668,13516,1321,0
2796,-2048,2728,15992,-2721,13640,1403,0
2799,-1900,2760,16180,-2773,13723,1438,0
2803,-2044,2692,16184,-2795,13827,1414,0
2806,-2272,2956,16236,-2727,13902,1564,0
2810,-2324,2976,16352,-2634,13961,1830,0
2814,-2460,2772,16176,-2483,13989,2084,0
2818,-2488,3012,16224,-2405,13945,2219,0
2822,-2588,2876,15900,-2320,13877,2278,0
2825,-2536,3064,15876,-2312,13766,2278,0
2829,-2624,3272,15652,-2285,13620,2228,0
2832,-1256,10448,15648,-2841,13380,2134,0
2836,-1580,4540,15864,-2495,13612,2177,0
2840,-3548,4660,15020,-2434,13126,1548,0
2843,-1804,2828,14988,-2204,12736,1067,0
2847,-3360,3712,15972,-2348,12762,1400,0
2850,-2320,3896,15676,-2107,12445,1306,0
2854,-3200,3420,15220,-2042,12407,1732,0
2857,-2356,4820,15908,-1684,12133,1902,0
2862,-3032,3184,15608,-1513,12003,2016,0
2865,-2264,4048,16168,-1233,11775,1653,0
2869,-2516,3508,16204,-971,11568,949,0
2873,-2424,3604,16464,-695,11338,326,0
2876,-2100,4640,16232,-428,11088,-361,0
2879,-2552,3576,16132,-148,10932,-919,0
2883,-2616,4180,16412,224,10657,-1584,0
2886,-2592,3624,16012,479,10364,-2150,0
2890,-2660,4200,15800,731,10124,-2759,0
2893,-2376,3880,15180,884,9845,-3399,0
2897,-2488,4140,14452,932,9663,-3907,0
2900,-1948,3908,13752,878,9561,-4406,0
2905,-2312,3944,13488,736,9514,-4890,0
2908,-2396,3884,13284,563,9398,-5196,0
2912,-2988,3924,13620,390,9284,-5259,0
2915,-3160,3708,14112,146,9107,-5048,0
2919,-3604,3628,14380,-1,8868,-4824,0
2922,-3768,3196,14820,-179,8608,-4525,0
2926,-3956,3060,15208,-316,8248,-4122,0
2929,-4084,2676,15420,-351,7880,-3531,0
2933,-4160,2596,15720,-339,7511,-3005,0
2936,-4248,2492,15848,-320,7134,-2692,0
2940,-3984,2420,15928,-267,6781,-2452,0
2944,-4080,2472,15912,-205,6370,-2269,0
2947,-4152,2244,15836,-130,5981,-2141,0
2951,-4180,2276,15936,-1,5620,-1828,0
2954,-4016,2472,15588,158,5262,-1599,0
2958,-3808,2600,15460,329,4965,-1371,0
2961,-3644,2688,15008,420,4732,-1198,0
2965,-3488,2784,14452,506,4553,-1187,0
2968,-3416,2888,14136,440,4348,-1293,0
2972,-3052,2972,13656,395,4245,-1593,0
2975,-3020,3024,13572,261,4147,-1960,0
2979,-2888,3012,13332,135,4073,-2293,0
2982,-2916,3028,13184,24,3959,-2590,0
2985,-3052,3136,13348,-107,3840,-2771,0
2990,-3152,3108,13588,-234,3602,-2836,0
2993,-3324,3128,13820,-343,3342,-2823,0
2997,-3588,3088,14120,-469,2982,-2704,0
3000,-3580,3120,14704,-520,2654,-2507,0
3004,-3960,2992,14844,-607,2204,-2256,0
3007,-3932,3016,15032,-677,1723,-2046,0
3011,-3868,2912,15216,-710,1248,-1820,0
3014,-3836,2844,15400,-733,789,-1621,0
3018,-3964,2736,15220,-819,333,-1425,0
3021,-3740,2668,15216,-818,-59,-1311,0
3025,-3620,2424,15168,-865,-429,-1212,0
3028,-3452,2604,14840,-888,-799,-1179,0
3033,-3400,2552,14616,-925,-1107,-1177,0
3036,-3220,2424,14596,-910,-1357,-1187,0
3040,-3208,2484,14428,-979,-1574,-1192,0
3043,-3120,2468,14160,-1012,-1809,-1218,0
3047,-3012,2404,14172,-1077,-1968,-1229,0
3050,-3116,2448,14128,-1158,-2152,-1240,0
3054,-2992,2380,14008,-1266,-2364,-1259,0
3057,-3112,2276,14040,-1379,-2549,-1264,0
3061,-3256,2256,14060,-1457,-2753,-1310,0
3064,-3492,2008,14148,-1529,-2983,-1317,0
3068,-3372,2152,14316,-1584,-3279,-1316,0
3072,-3608,2196,14544,-1653,-3543,-1242,0
3076,-3792,2232,14572,-1707,-3907,-1202,0
3080,-3808,2200,14720,-1765,-4258,-1075,0
3083,-3892,2392,14904,-1839,-4616,-977,0
3087,-4020,2348,15072,-1910,-4994,-910,0
3090,-4000,2368,14916,-1984,-5377,-876,0
3094,-3956,2412,14912,-2038,-5734,-901,0
3097,-3916,2332,15092,-2104,-6090,-949,0
3101,-3912,2416,14932,-2163,-6408,-1053,0
3104,-3876,2344,14712,-2212,-6711,-1157,0
3108,-3892,2348,14732,-2189,-6982,-1264,0
3111,-3796,2332,14688,-2167,-7226,-1378,0
3116,-3708,2356,14736,-2141,-7429,-1552,0
3119,-3724,2220,14544,-2133,-7592,-1625,0
3123,-3568,2348,14744,-2066,-7742,-1704,0
3126,-3812,2424,14552,-2020,-7876,-1755,0
3130,-3744,2344,14732,-1978,-8021,-1720,0
3134,-3876,2368,14740,-1927,-8119,-1611,0
3137,-3852,2268,14780,-1877,-8273,-1414,0
3141,-3924,2536,14836,-1846,-8383,-1273,0
3144,-4080,2468,14828,-1801,-8528,-1150,0
3148,-4036,2744,15132,-1819,-8707,-1081,0
3151,-4140,2704,15096,-1826,-8841,-948,0
3155,-4088,2828,15184,-1823,-9038,-893,0
3159,-4116,2924,15280,-1892,-9214,-834,0
3163,-4128,2964,15416,-1886,-9397,-794,0
3166,-4184,3072,15292,-1974,-9599,-736,0
3170,-4332,3076,15248,-2030,-9787,-604,0
3173,-4104,3456,15104,-2148,-9956,-329,0
3177,-4328,3400,15096,-2270,-10148,112,0
3180,-4104,3388,15032,-2413,-10286,635,0
3184,-4020,3352,15008,-2427,-10368,1192,0
3187,-4008,3276,14984,-2450,-10454,1746,0
3191,-3880,3052,14936,-2418,-10520,2179,0
3195,-3664,3044,15032,-2356,-10571,2536,0
3198,-3440,3036,14884,-2218,-10589,2769,0
3203,-3268,2968,15072,-2070,-10548,2778,0
3206,-3148,3060,15232,-1905,-10565,2704,0
3210,-3164,3100,15320,-1708,-10521,2496,0
3214,-2988,3116,15392,-1551,-10513,2253,0
3217,-3064,3336,15584,-1383,-10524,1942,0
3221,-3012,3368,15580,-1247,-10513,1642,0
3224,-3056,3488,15712,-1118,-10571,1305,0
3228,-3116,3488,15660,-987,-10613,928,0
3231,-3140,3588,15728,-872,-10705,680,0
3235,-3204,3552,15696,-763,-10741,482,0
3238,-3096,3604,15816,-652,-10877,312,0
3243,-3100,3584,15712,-539,-10987,217,0
3246,-3160,3512,15556,-452,-11103,213,0
3250,-3088,3528,15504,-339,-11192,227,0
3253,-3044,3540,15328,-214,-11290,286,0
3257,-2964,3504,15356,-79,-11348,324,0
3260,-2736,3476,15224,10,-11380,428,0
3264,-2840,3568,15328,132,-11392,534,0
3267,-2628,3348,15176,233,-11364,649,0
3271,-2700,3436,15220,362,-11337,734,0
3274,-2496,3428,15256,446,-11245,796,0
3277,-2496,3496,15284,522,-11176,864,0
3281,-2568,3288,15432,611,-11055,903,0
3284,-2300,3536,15492,681,-10899,996,0
3289,-2504,3396,15572,764,-10794,1015,0
3292,-2428,3180,15780,866,-10646,1052,0
3296,-2552,3220,15832,982,-10491,1025,0
3299,-2476,3148,15804,1080,-10387,982,0
3303,-2464,3208,15960,1257,-10278,938,0
3306,-2404,3136,16052,1331,-10165,858,0
3310,-2428,3120,15892,1449,-10070,763,0
3313,-2396,3116,15844,1535,-9986,661,0
3317,-2468,3148,15600,1632,-9887,654,0
3320,-2408,3288,15448,1638,-9787,613,0
3324,-2284,3340,15492,1620,-9717,575,0
3328,-2460,3308,15256,1646,-9669,531,0
3332,-2248,3396,15184,1581,-9573,506,0
3335,-2268,3248,14932,1563,-9476,505,0
3339,-2184,3252,15304,1575,-9436,524,0
3342,-2228,3104,14956,1573,-9324,545,0
3346,-2088,2956,14960,1579,-9243,545,0
3349,-2112,3128,15232,1621,-9156,521,0
3353,-2012,2924,15096,1681,-9058,524,0
3356,-2008,2952,15256,1723,-8917,494,0
3360,-1988,3020,15260,1794,-8785,477,0
3363,-2008,3076,15408,1830,-8637,471,0
3366,-1960,3136,15376,1853,-8486,485,0
3371,-1904,2980,15612,1894,-8304,533,0
3374,-1824,2992,15504,1908,-8098,604,0
3378,-1728,3052,15616,1889,-7881,579,0
3381,-1748,3016,15424,1890,-7659,653,0
3385,-1916,3172,15392,1842,-7429,909,0
3388,-1820,2996,15396,1778,-7236,1130,0
3392,-1668,3232,15284,1716,-6925,1303,0
3395,-1536,3088,15428,1675,-6687,1431,0
3399,-1544,3080,15208,1633,-6382,1464,0
3402,-1368,3128,15180,1626,-6109,1382,0
3406,-1352,3060,15080,1529,-5813,1249,0
3409,-1324,3052,15216,1468,-5489,1068,0
3414,-1360,3108,14948,1385,-5223,896,0
3417,-1512,3064,14928,1273,-4930,722,0
3421,-1492,3036,14928,1194,-4696,579,0
3424,-1532,3224,14824,1113,-4449,464,0
3428,-1624,2924,14860,1023,-4243,401,0
3431,-1752,2888,14944,959,-4028,387,0
3435,-1816,2932,14948,864,-3844,367,0
3438,-1912,2848,14956,807,-3660,369,0
3441,-2008,2836,14996,804,-3473,450,0
3445,-1800,2716,15000,753,-3280,481,0
3448,-1900,2760,14988,714,-3116,542,0
3452,-1936,2652,15008,676,-2897,589,0
3456,-1752,2564,14996,630,-2680,621,0
3460,-1804,2624,15028,609,-2458,639,0
3463,-1684,2688,14960,581,-2215,576,0
3466,-1716,2544,14864,507,-1933,540,0
3470,-1708,2616,14812,463,-1659,485,0
3473,-1608,2500,14736,417,-1386,361,0
3477,-1628,2528,14872,344,-1061,273,0
3480,-1588,2576,15008,272,-725,209,0
3483,-1672,2612,15012,191,-433,138,0
3487,-1504,2528,14652,141,-129,54,0
3490,-1696,2520,14632,78,163,17,0
3493,-1712,2544,14840,9,434,-4,0
3497,-1636,2552,14748,-86,705,-39,0
3501,-1660,2684,14744,-157,1004,19,0
3504,-1764,2688,14964,-288,1262,27,0
3508,-1828,2644,14696,-374,1514,63,0
3511,-1672,2612,14676,-511,1763,110,0
3514,-1688,2692,14676,-629,1999,178,0
3518,-1796,2744,14692,-786,2246,178,0
3521,-1840,2712,14804,-934,2457,220,0
3525,-1716,2700,14716,-1067,2649,200,0
3528,-1808,2812,14800,-1180,2879,204,0
3532,-1748,2796,14968,-1290,3106,266,0
3535,-1760,2752,14700,-1413,3343,320,0
3539,-1712,2684,14856,-1528,3568,383,0
3543,-1648,2620,14772,-1620,3810,491,0
3546,-1652,2612,14872,-1694,4053,569,0
3550,-1572,2624,15136,-1780,4321,702,0
3553,-1616,2608,14892,-1833,4550,796,0
3557,-1552,2576,15040,-1912,4827,907,0
3560,-1424,2644,15016,-1979,5092,1016,0
3564,-1520,2796,15180,-2038,5332,1094,0
3567,-1576,2468,15164,-2073,5580,1170,0
3571,-1552,2708,15100,-2147,5822,1259,0
3574,-1584,2628,15088,-2224,6057,1332,0
3578,-1532,2596,15328,-2275,6291,1378,0
3581,-1556,2524,15008,-2354,6473,1442,0
3586,-1624,2636,15376,-2430,6685,1468,0
3589,-1628,2740,15320,-2519,6848,1507,0
3593,-1616,2776,15300,-2585,7015,1519,0
3596,-1652,2780,15328,-2663,7171,1546,0
3600,-1644,2764,15308,-2721,7324,1538,0
3604,-1540,3008,15336,-2794,7416,1439,0
3607,-1520,2868,15404,-2911,7548,1373,0
3611,-1440,2988,15400,-2973,7634,1251,0
3614,-1536,2948,15408,-3060,7751,1124,0
3618,-1544,2892,15376,-3104,7890,1073,0
3621,-1448,2948,15448,-3096,8051,995,0
3625,-1484,2828,15504,-3141,8143,897,0
3629,-1596,2964,15460,-3112,8245,763,0
3633,-1448,3016,15468,-3117,8392,674,0
3636,-1500,2968,15288,-3035,8516,577,0
3640,-1468,2984,15328,-3023,8663,502,0
3643,-1512,2960,15368,-2924,8756,460,0
3646,-1576,2996,15548,-2879,8860,412,0
3650,-1604,3080,15408,-2881,8968,370,0
3653,-1524,3212,15460,-2872,9063,253,0
3657,-1576,3284,15468,-2902,9130,145,0
3660,-1456,4216,15624,-3182,9075,461,0
3664,-1368,2028,14268,-2922,9466,1457,0
3667,-2108,4328,15916,-2931,9224,1103,0
3672,-1396,2448,15376,-2916,9448,266,0
3675,-1632,3844,16048,-2956,9335,-109,0
3679,-1568,3536,16120,-2866,9418,-885,0
3682,-1980,3564,15640,-2875,9383,-1190,0
3686,-1808,3508,15712,-2712,9363,-1271,0
3689,-2036,3084,15680,-2638,9238,-1507,0
3693,-2088,3272,15680,-2481,9218,-1499,0
3696,-2164,3008,15756,-2320,9095,-1498,0
3700,-2108,3212,15620,-2149,9077,-1395,0
3703,-2264,3184,15436,-1957,9017,-1459,0
3707,-2160,3216,15372,-1838,9001,-1585,0
3712,-2236,3216,15448,-1788,8973,-1784,0
3715,-2204,3512,15308,-1709,8940,-1902,0
3719,-2264,3396,15204,-1721,8956,-1913,0
3722,-2300,3320,15036,-1719,8991,-1839,0
3726,-2368,3452,15092,-1723,8996,-1764,0
3729,-2380,3496,15188,-1758,9018,-1792,0
3733,-2332,3488,15196,-1774,9034,-1799,0
3736,-2432,3288,15364,-1800,9041,-1855,0
3740,-2476,3148,15360,-1834,9025,-1923,0
3743,-2584,3148,15436,-1818,9008,-2007,0
3747,-2748,2928,15528,-1752,8971,-2053,0
3750,-2848,2740,15856,-1684,8915,-2051,0
3755,-2856,2772,15788,-1546,8846,-1952,0
3759,-2984,2796,15608,-1413,8766,-1820,0
3762,-3084,2624,15740,-1223,8649,-1640,0
3766,-3084,2704,15604,-1096,8553,-1446,0
3769,-3076,2844,15516,-949,8456,-1255,0
3773,-3080,2856,15528,-825,8333,-1100,0
3776,-2976,2952,15464,-717,8233,-958,0
3780,-2776,2928,15156,-657,8131,-913,0
3783,-2888,3076,15260,-553,8026,-935,0
3786,-2776,3012,15136,-516,7938,-1106,0
3790,-2792,3196,15088,-479,7815,-1279,0
3793,-2752,3224,14972,-442,7675,-1574,0
3798,-2772,3232,15000,-419,7560,-1830,0
3801,-2792,3288,14988,-429,7441,-2067,0
3805,-2860,3188,14988,-401,7260,-2286,0
3808,-2896,3192,15028,-391,7126,-2428,0
3812,-2948,3148,14988,-341,6936,-2560,0
3815,-2964,3180,15036,-292,6760,-2671,0
3819,-3160,3108,15004,-286,6566,-2750,0
3822,-2884,3036,14956,-212,6392,-2840,0
3826,-3000,2880,15324,-154,6203,-2954,0
3829,-3200,2948,15272,-89,6020,-2961,0
3833,-3120,2964,15164,-25,5868,-2934,0
3836,-3240,2796,15264,-6,5722,-2870,0
3841,-2976,2820,15288,54,5587,-2929,0
3844,-3052,2788,15012,99,5462,-2969,0
3847,-3136,2796,15216,161,5313,-2986,0
3851,-3188,2628,15032,193,5152,-2974,0
3854,-3232,2720,15052,181,5014,-2841,0
3858,-3152,2716,15016,200,4820,-2752,0
3861,-3148,2808,15012,201,4689,-2580,0
3865,-3296,2604,14824,171,4496,-2454,0
3868,-3344,2692,14900,188,4271,-2267,0
3872,-3244,2772,14924,151,4137,-2106,0
3875,-3292,2640,14628,102,3914,-2011,0
3879,-3268,2696,14912,74,3744,-1944,0
3883,-3228,2580,14804,20,3547,-1921,0
3886,-3304,2548,14884,-35,3359,-1898,0
3890,-3384,2660,14736,-97,3158,-1830,0
3893,-3304,2608,14816,-136,2965,-1793,0
3897,-3396,2556,14796,-187,2723,-1675,0
3900,-3408,2456,14808,-272,2531,-1568,0
3904,-3396,2568,14800,-288,2252,-1449,0
3907,-3356,2328,14640,-345,2020,-1372,0
3911,-3432,2244,14828,-366,1799,-1290,0
3914,-3404,2348,14880,-381,1563,-1208,0
3918,-3372,2444,14800,-407,1345,-1074,0
3921,-3464,2368,14784,-411,1095,-970,0
3926,-3324,2288,14660,-427,901,-862,0
3929,-3352,2388,14800,-440,663,-738,0
3932,-3260,2476,14860,-449,469,-622,0
3936,-3388,2520,14764,-494,270,-522,0
3939,-3296,2468,14812,-510,84,-430,0
3942,-3288,2440,14772,-531,-138,-361,0
3946,-3244,2468,14652,-599,-326,-328,0
3949,-3244,2676,14672,-651,-522,-280,0
3953,-3324,2592,14592,-658,-724,-285,0
3956,-3384,2496,14660,-720,-921,-266,0
3959,-3360,2464,14712,-765,-1088,-225,0
3963,-3468,2608,14904,-777,-1277,-155,0
3966,-3352,2520,14812,-804,-1470,-131,0
3971,-3476,2604,14904,-818,-1683,-58,0
3974,-3496,2616,14808,-777,-1869,9,0
3978,-3500,2560,14952,-778,-2051,46,0
3981,-3444,2680,14816,-777,-2204,57,0
3984,-3508,2688,14792,-730,-2426,-7,0
3988,-3388,2592,14880,-688,-2613,-67,0
3991,-3380,2760,14868,-649,-2836,-201,0
3994,-3388,2720,14728,-574,-3022,-327,0
3998,-3416,2740,14864,-535,-3253,-470,0
4001,-3496,2696,14836,-446,-3451,-551,0
4005,-3532,2652,14540,-396,-3663,-595,0
4008,-3556,2824,14616,-324,-3886,-655,0
4013,-3560,2916,14816,-263,-4069,-646,0
4016,-3640,2924,14788,-213,-4261,-639,0
4020,-3520,2900,14916,-152,-4471,-606,0
4023,-3536,3104,14832,-58,-4663,-622,0
4026,-3532,3056,14792,-18,-4845,-627,0
4030,-3528,2968,14776,66,-5004,-647,0
4033,-3532,3132,15016,114,-5168,-655,0
4037,-3524,3072,14704,196,-5312,-676,0
4040,-3496,3172,14964,230,-5472,-654,0
4044,-3460,3100,14948,309,-5599,-656,0
4047,-3416,3136,14984,373,-5757,-664,0
4050,-3540,3228,15148,461,-5876,-622,0
4055,-3552,3232,15104,539,-6011,-630,0
4058,-3560,3304,15068,595,-6115,-583,0
4062,-3448,3252,15068,676,-6255,-581,0
4065,-3372,3340,14932,672,-6331,-566,0
4069,-3272,3300,14904,720,-6463,-610,0
4072,-3380,3412,15156,746,-6566,-630,0
4075,-3352,3520,14856,765,-6712,-673,0
